State,Year,Quarter,District,Registered_users,App_opens
jammu-&-kashmir,2021,2,Ramban,18253,999598
jammu-&-kashmir,2021,2,Rajouri,50772,2055898
jammu-&-kashmir,2021,2,Kulgam,34224,770338
jammu-&-kashmir,2021,2,Budgam,72750,1261253
jammu-&-kashmir,2021,2,Anantnag,65592,1762005
jammu-&-kashmir,2021,2,Kupwara,63957,2099785
jammu-&-kashmir,2021,3,Muzaffarabad,454,277152
jammu-&-kashmir,2021,3,Doda,30988,2156305
jammu-&-kashmir,2021,3,Samba,61677,1647183
jammu-&-kashmir,2021,3,Mirpur,6201,741299
jammu-&-kashmir,2021,3,Srinagar,122752,2116162
jammu-&-kashmir,2021,3,Baramulla,104763,2926151
jammu-&-kashmir,2021,3,Jammu,354280,7100607
jammu-&-kashmir,2021,3,Ganderbal,25735,1207298
jammu-&-kashmir,2021,3,Udhampur,68452,2608312
jammu-&-kashmir,2021,3,Bandipore,28469,1139504
jammu-&-kashmir,2021,3,Reasi,32275,2111256
jammu-&-kashmir,2021,3,Shopian,19343,542538
jammu-&-kashmir,2021,3,Poonch,33277,2129714
jammu-&-kashmir,2021,3,Kathua,73280,3107994
jammu-&-kashmir,2021,3,Kishtwar,14320,1885750
jammu-&-kashmir,2021,3,Pulwama,53876,1519762
jammu-&-kashmir,2021,3,Ramban,19751,1301613
jammu-&-kashmir,2021,3,Rajouri,55013,2580630
jammu-&-kashmir,2021,3,Kulgam,36921,956967
jammu-&-kashmir,2021,3,Budgam,78298,1548150
jammu-&-kashmir,2021,3,Anantnag,70633,2364289
jammu-&-kashmir,2021,3,Kupwara,69102,3056561
jammu-&-kashmir,2021,4,Muzaffarabad,506,22752
jammu-&-kashmir,2021,4,Doda,33427,846302
jammu-&-kashmir,2021,4,Samba,66057,1804895
jammu-&-kashmir,2021,4,Mirpur,6709,171174
jammu-&-kashmir,2021,4,Srinagar,130968,2897946
jammu-&-kashmir,2021,4,Baramulla,112175,2592259
jammu-&-kashmir,2021,4,Jammu,378618,8499645
jammu-&-kashmir,2021,4,Ganderbal,27599,699275
jammu-&-kashmir,2021,4,Udhampur,73525,2166683
jammu-&-kashmir,2021,4,Bandipore,30502,782430
jammu-&-kashmir,2021,4,Reasi,34767,1115094
jammu-&-kashmir,2021,4,Shopian,20780,528874
jammu-&-kashmir,2021,4,Poonch,35913,914840
jammu-&-kashmir,2021,4,Kathua,78693,1976525
jammu-&-kashmir,2021,4,Kishtwar,15389,430915
jammu-&-kashmir,2021,4,Pulwama,57630,1470314
jammu-&-kashmir,2021,4,Ramban,21283,726042
jammu-&-kashmir,2021,4,Rajouri,59304,1466839
jammu-&-kashmir,2021,4,Kulgam,39481,885164
jammu-&-kashmir,2021,4,Budgam,83726,2099845
jammu-&-kashmir,2021,4,Anantnag,75622,1791477
jammu-&-kashmir,2021,4,Kupwara,74136,2122858
jammu-&-kashmir,2020,1,Muzaffarabad,240,1138
jammu-&-kashmir,2020,1,Doda,14537,88134
jammu-&-kashmir,2020,1,Samba,31570,209115
jammu-&-kashmir,2020,1,Mirpur,2835,23464
jammu-&-kashmir,2020,1,Srinagar,70755,383851
jammu-&-kashmir,2020,1,Baramulla,59123,288334
jammu-&-kashmir,2020,1,Jammu,191031,1199860
jammu-&-kashmir,2020,1,Ganderbal,14573,80254
jammu-&-kashmir,2020,1,Udhampur,35408,262540
jammu-&-kashmir,2020,1,Bandipore,16451,83494
jammu-&-kashmir,2020,1,Reasi,16592,136328
jammu-&-kashmir,2020,1,Shopian,10313,57817
jammu-&-kashmir,2020,1,Poonch,16495,115169
jammu-&-kashmir,2020,1,Kathua,37300,272391
jammu-&-kashmir,2020,1,Kishtwar,7124,49904
jammu-&-kashmir,2020,1,Pulwama,30796,200550
jammu-&-kashmir,2020,1,Ramban,10267,83488
jammu-&-kashmir,2020,1,Rajouri,28089,187260
jammu-&-kashmir,2020,1,Kulgam,21070,96392
jammu-&-kashmir,2020,1,Budgam,44636,248728
jammu-&-kashmir,2020,1,Anantnag,39513,175619
jammu-&-kashmir,2020,1,Kupwara,36690,233064
jammu-&-kashmir,2020,2,Muzaffarabad,266,3534
jammu-&-kashmir,2020,2,Doda,17896,262998
jammu-&-kashmir,2020,2,Samba,37600,470714
jammu-&-kashmir,2020,2,Mirpur,3522,72639
jammu-&-kashmir,2020,2,Srinagar,78458,825852
jammu-&-kashmir,2020,2,Baramulla,66095,677212
jammu-&-kashmir,2020,2,Jammu,220805,2351890
jammu-&-kashmir,2020,2,Ganderbal,16213,180300
jammu-&-kashmir,2020,2,Udhampur,41813,587211
jammu-&-kashmir,2020,2,Bandipore,18357,186996
jammu-&-kashmir,2020,2,Reasi,19514,228746
jammu-&-kashmir,2020,2,Shopian,11870,123790
jammu-&-kashmir,2020,2,Poonch,19815,319509
jammu-&-kashmir,2020,2,Kathua,44719,562924
jammu-&-kashmir,2020,2,Kishtwar,8584,124258
jammu-&-kashmir,2020,2,Pulwama,34565,434688
jammu-&-kashmir,2020,2,Ramban,12068,183807
jammu-&-kashmir,2020,2,Rajouri,33389,494580
jammu-&-kashmir,2020,2,Kulgam,23505,216052
jammu-&-kashmir,2020,2,Budgam,49962,560896
jammu-&-kashmir,2020,2,Anantnag,44423,413847
jammu-&-kashmir,2020,2,Kupwara,41855,574210
jammu-&-kashmir,2020,3,Muzaffarabad,304,6388
jammu-&-kashmir,2020,3,Doda,20833,287357
jammu-&-kashmir,2020,3,Samba,42915,522691
jammu-&-kashmir,2020,3,Mirpur,4128,70985
jammu-&-kashmir,2020,3,Srinagar,87182,1051310
jammu-&-kashmir,2020,3,Baramulla,73162,811950
jammu-&-kashmir,2020,3,Jammu,248814,2720674
jammu-&-kashmir,2020,3,Ganderbal,18259,225894
jammu-&-kashmir,2020,3,Udhampur,47399,661207
jammu-&-kashmir,2020,3,Bandipore,20153,223661
jammu-&-kashmir,2020,3,Reasi,22063,243175
jammu-&-kashmir,2020,3,Shopian,13294,160453
jammu-&-kashmir,2020,3,Poonch,22704,342181
jammu-&-kashmir,2020,3,Kathua,50914,593205
jammu-&-kashmir,2020,3,Kishtwar,9745,126649
jammu-&-kashmir,2020,3,Pulwama,38434,514441
jammu-&-kashmir,2020,3,Ramban,13674,196197
jammu-&-kashmir,2020,3,Rajouri,38071,557098
jammu-&-kashmir,2020,3,Kulgam,25887,249487
jammu-&-kashmir,2020,3,Budgam,55153,667385
jammu-&-kashmir,2020,3,Anantnag,49443,501949
jammu-&-kashmir,2020,3,Kupwara,47288,709117
jammu-&-kashmir,2020,4,Muzaffarabad,339,9273
jammu-&-kashmir,2020,4,Doda,24095,352491
jammu-&-kashmir,2020,4,Samba,48775,710801
jammu-&-kashmir,2020,4,Mirpur,4799,87362
jammu-&-kashmir,2020,4,Srinagar,98923,1535006
jammu-&-kashmir,2020,4,Baramulla,83119,1261348
jammu-&-kashmir,2020,4,Jammu,282463,3834866
jammu-&-kashmir,2020,4,Ganderbal,20465,288341
jammu-&-kashmir,2020,4,Udhampur,53803,864317
jammu-&-kashmir,2020,4,Bandipore,22721,335472
jammu-&-kashmir,2020,4,Reasi,25147,358570
jammu-&-kashmir,2020,4,Shopian,15234,234965
jammu-&-kashmir,2020,4,Poonch,26045,423011
jammu-&-kashmir,2020,4,Kathua,57651,817085
jammu-&-kashmir,2020,4,Kishtwar,11233,171549
jammu-&-kashmir,2020,4,Pulwama,43139,712775
jammu-&-kashmir,2020,4,Ramban,15548,266848
jammu-&-kashmir,2020,4,Rajouri,43240,690479
jammu-&-kashmir,2020,4,Kulgam,29261,375598
jammu-&-kashmir,2020,4,Budgam,62364,940572
jammu-&-kashmir,2020,4,Anantnag,56211,775396
jammu-&-kashmir,2020,4,Kupwara,54447,972626
jammu-&-kashmir,2018,1,Muzaffarabad,41,0
jammu-&-kashmir,2018,1,Doda,2648,0
jammu-&-kashmir,2018,1,Samba,6534,0
jammu-&-kashmir,2018,1,Mirpur,544,0
jammu-&-kashmir,2018,1,Srinagar,18233,0
jammu-&-kashmir,2018,1,Baramulla,16299,0
jammu-&-kashmir,2018,1,Jammu,45294,0
jammu-&-kashmir,2018,1,Ganderbal,4117,0
jammu-&-kashmir,2018,1,Udhampur,8457,0
jammu-&-kashmir,2018,1,Bandipore,4609,0
jammu-&-kashmir,2018,1,Reasi,3583,0
jammu-&-kashmir,2018,1,Shopian,2537,0
jammu-&-kashmir,2018,1,Poonch,2539,0
jammu-&-kashmir,2018,1,Kathua,8039,0
jammu-&-kashmir,2018,1,Kishtwar,1298,0
jammu-&-kashmir,2018,1,Pulwama,8441,0
jammu-&-kashmir,2018,1,Ramban,1876,0
jammu-&-kashmir,2018,1,Rajouri,5232,0
jammu-&-kashmir,2018,1,Kulgam,5700,0
jammu-&-kashmir,2018,1,Budgam,11594,0
jammu-&-kashmir,2018,1,Anantnag,11556,0
jammu-&-kashmir,2018,1,Kupwara,7254,0
jammu-&-kashmir,2018,2,Muzaffarabad,57,0
jammu-&-kashmir,2018,2,Doda,4031,0
jammu-&-kashmir,2018,2,Samba,9601,0
jammu-&-kashmir,2018,2,Mirpur,795,0
jammu-&-kashmir,2018,2,Srinagar,27035,0
jammu-&-kashmir,2018,2,Baramulla,25870,0
jammu-&-kashmir,2018,2,Jammu,64681,0
jammu-&-kashmir,2018,2,Ganderbal,6212,0
jammu-&-kashmir,2018,2,Udhampur,12195,0
jammu-&-kashmir,2018,2,Bandipore,7527,0
jammu-&-kashmir,2018,2,Reasi,5168,0
jammu-&-kashmir,2018,2,Shopian,3522,0
jammu-&-kashmir,2018,2,Poonch,4152,0
jammu-&-kashmir,2018,2,Kathua,11778,0
jammu-&-kashmir,2018,2,Kishtwar,2006,0
jammu-&-kashmir,2018,2,Pulwama,12218,0
jammu-&-kashmir,2018,2,Ramban,2925,0
jammu-&-kashmir,2018,2,Rajouri,8035,0
jammu-&-kashmir,2018,2,Kulgam,8137,0
jammu-&-kashmir,2018,2,Budgam,17809,0
jammu-&-kashmir,2018,2,Anantnag,16373,0
jammu-&-kashmir,2018,2,Kupwara,11482,0
jammu-&-kashmir,2018,3,Muzaffarabad,89,0
jammu-&-kashmir,2018,3,Doda,5618,0
jammu-&-kashmir,2018,3,Samba,13304,0
jammu-&-kashmir,2018,3,Mirpur,1133,0
jammu-&-kashmir,2018,3,Srinagar,35583,0
jammu-&-kashmir,2018,3,Baramulla,31069,0
jammu-&-kashmir,2018,3,Jammu,86877,0
jammu-&-kashmir,2018,3,Ganderbal,7627,0
jammu-&-kashmir,2018,3,Udhampur,16058,0
jammu-&-kashmir,2018,3,Bandipore,8792,0
jammu-&-kashmir,2018,3,Reasi,7010,0
jammu-&-kashmir,2018,3,Shopian,4698,0
jammu-&-kashmir,2018,3,Poonch,6243,0
jammu-&-kashmir,2018,3,Kathua,15849,0
jammu-&-kashmir,2018,3,Kishtwar,2822,0
jammu-&-kashmir,2018,3,Pulwama,15427,0
jammu-&-kashmir,2018,3,Ramban,4202,0
jammu-&-kashmir,2018,3,Rajouri,11534,0
jammu-&-kashmir,2018,3,Kulgam,10305,0
jammu-&-kashmir,2018,3,Budgam,22301,0
jammu-&-kashmir,2018,3,Anantnag,20234,0
jammu-&-kashmir,2018,3,Kupwara,15754,0
jammu-&-kashmir,2018,4,Muzaffarabad,136,0
jammu-&-kashmir,2018,4,Doda,7669,0
jammu-&-kashmir,2018,4,Samba,17595,0
jammu-&-kashmir,2018,4,Mirpur,1515,0
jammu-&-kashmir,2018,4,Srinagar,44328,0
jammu-&-kashmir,2018,4,Baramulla,37661,0
jammu-&-kashmir,2018,4,Jammu,113005,0
jammu-&-kashmir,2018,4,Ganderbal,9327,0
jammu-&-kashmir,2018,4,Udhampur,21123,0
jammu-&-kashmir,2018,4,Bandipore,10397,0
jammu-&-kashmir,2018,4,Reasi,9290,0
jammu-&-kashmir,2018,4,Shopian,5919,0
jammu-&-kashmir,2018,4,Poonch,8555,0
jammu-&-kashmir,2018,4,Kathua,21030,0
jammu-&-kashmir,2018,4,Kishtwar,3753,0
jammu-&-kashmir,2018,4,Pulwama,18846,0
jammu-&-kashmir,2018,4,Ramban,5615,0
jammu-&-kashmir,2018,4,Rajouri,15661,0
jammu-&-kashmir,2018,4,Kulgam,12488,0
jammu-&-kashmir,2018,4,Budgam,27710,0
jammu-&-kashmir,2018,4,Anantnag,24448,0
jammu-&-kashmir,2018,4,Kupwara,20492,0
maharashtra,2022,1,Jalgaon,1156268,72850684
maharashtra,2022,1,Latur,764670,56012514
maharashtra,2022,1,Thane,5196050,36680314
maharashtra,2022,1,Bhandara,317709,17152369
maharashtra,2022,1,Nandurbar,266795,27838113
maharashtra,2022,1,Chandrapur,570979,46226115
maharashtra,2022,1,Kolhapur,1357916,44102892
maharashtra,2022,1,Solapur,1565902,178663433
maharashtra,2022,1,Mumbai,1873643,6937597
maharashtra,2022,1,Sindhudurg,208291,14208273
maharashtra,2022,1,Dhule,517310,42627770
maharashtra,2022,1,Wardha,368011,28821210
maharashtra,2022,1,Parbhani,450092,48613776
maharashtra,2022,1,Mumbai Suburban,5017556,20523596
maharashtra,2022,1,Hingoli,247201,28802775
maharashtra,2022,1,Ratnagiri,366636,22168726
maharashtra,2022,1,Nanded,818876,75402365
maharashtra,2022,1,Osmanabad,479545,78950852
maharashtra,2022,1,Nagpur,2286011,62584115
maharashtra,2022,1,Buldhana,698097,72532489
maharashtra,2022,1,Nashik,2661739,123708845
maharashtra,2022,1,Akola,473498,34414449
maharashtra,2022,1,Yavatmal,548600,60532112
maharashtra,2022,1,Aurangabad,1894797,102754741
maharashtra,2022,1,Amravati,868057,58399645
maharashtra,2022,1,Washim,266019,33931899
maharashtra,2022,1,Sangli,921182,74801129
maharashtra,2022,1,Gadchiroli,186967,21889562
maharashtra,2022,1,Raigad,1544883,32504167
maharashtra,2022,1,Palghar,1601518,33545649
maharashtra,2022,1,Jalna,547672,64639245
maharashtra,2022,1,Gondia,296361,20628768
maharashtra,2022,1,Ahmednagar,1749682,162352399
maharashtra,2022,1,Pune,8331582,196168807
maharashtra,2022,1,Beed,717334,87680370
maharashtra,2022,1,Satara,1090181,68117749
maharashtra,2022,2,Jalgaon,1220513,86604210
maharashtra,2022,2,Latur,806328,62442383
maharashtra,2022,2,Thane,5471749,33991836
maharashtra,2022,2,Bhandara,335385,19090974
maharashtra,2022,2,Nandurbar,281849,34195706
maharashtra,2022,2,Chandrapur,602491,54957048
maharashtra,2022,2,Kolhapur,1428752,49114165
maharashtra,2022,2,Solapur,1649511,210685118
maharashtra,2022,2,Mumbai,1972178,6067589
maharashtra,2022,2,Sindhudurg,219513,16161050
maharashtra,2022,2,Dhule,546411,48704498
maharashtra,2022,2,Wardha,387779,34231505
maharashtra,2022,2,Parbhani,475099,60701206
maharashtra,2022,2,Mumbai Suburban,5281053,18144066
maharashtra,2022,2,Hingoli,261356,34376077
maharashtra,2022,2,Ratnagiri,386205,27879839
maharashtra,2022,2,Nanded,864519,91285829
maharashtra,2022,2,Osmanabad,505757,89304598
maharashtra,2022,2,Nagpur,2407812,69028954
maharashtra,2022,2,Buldhana,737963,88820070
maharashtra,2022,2,Nashik,2803471,145768720
maharashtra,2022,2,Akola,500054,39236629
maharashtra,2022,2,Yavatmal,579638,73957323
maharashtra,2022,2,Aurangabad,1996927,118912859
maharashtra,2022,2,Amravati,915589,63414291
maharashtra,2022,2,Washim,281323,39129459
maharashtra,2022,2,Sangli,970235,87653019
maharashtra,2022,2,Gadchiroli,197516,26037494
maharashtra,2022,2,Raigad,1626771,36727170
maharashtra,2022,2,Palghar,1689875,35313113
maharashtra,2022,2,Jalna,579234,80567676
maharashtra,2022,2,Gondia,313009,24263083
maharashtra,2022,2,Ahmednagar,1844168,183118960
maharashtra,2022,2,Pune,8757249,209135770
maharashtra,2022,2,Beed,757060,115979666
maharashtra,2022,2,Satara,1148444,77944066
maharashtra,2022,3,Jalgaon,1286175,97532092
maharashtra,2022,3,Latur,848269,63264921
maharashtra,2022,3,Thane,5757165,33263065
maharashtra,2022,3,Bhandara,353174,19465120
maharashtra,2022,3,Nandurbar,296795,34198673
maharashtra,2022,3,Chandrapur,634045,56800651
maharashtra,2022,3,Kolhapur,1502306,47052254
maharashtra,2022,3,Solapur,1733556,228942597
maharashtra,2022,3,Mumbai,2074701,5594171
maharashtra,2022,3,Sindhudurg,229975,15739159
maharashtra,2022,3,Dhule,575813,54322077
maharashtra,2022,3,Wardha,407248,36192835
maharashtra,2022,3,Parbhani,499848,65733280
maharashtra,2022,3,Mumbai Suburban,5555095,17750407
maharashtra,2022,3,Hingoli,275473,39256792
maharashtra,2022,3,Ratnagiri,405070,25571739
maharashtra,2022,3,Nanded,910486,98753308
maharashtra,2022,3,Osmanabad,531671,91882360
maharashtra,2022,3,Nagpur,2532986,66164790
maharashtra,2022,3,Buldhana,777977,93279571
maharashtra,2022,3,Nashik,2948824,151235515
maharashtra,2022,3,Akola,526815,44796514
maharashtra,2022,3,Yavatmal,610128,88314496
maharashtra,2022,3,Aurangabad,2101234,124307909
maharashtra,2022,3,Amravati,963982,72957653
maharashtra,2022,3,Washim,296272,43840731
maharashtra,2022,3,Sangli,1019817,93113946
maharashtra,2022,3,Gadchiroli,207786,26316493
maharashtra,2022,3,Raigad,1710945,36872830
maharashtra,2022,3,Palghar,1781265,36549593
maharashtra,2022,3,Jalna,610313,84336941
maharashtra,2022,3,Gondia,329157,25958200
maharashtra,2022,3,Ahmednagar,1940071,199343174
maharashtra,2022,3,Pune,9194074,217143958
maharashtra,2022,3,Beed,796486,119694601
maharashtra,2022,3,Satara,1207605,83121296
maharashtra,2022,4,Jalgaon,1347408,79656163
maharashtra,2022,4,Latur,887351,60177337
maharashtra,2022,4,Thane,6042267,184887911
maharashtra,2022,4,Bhandara,369204,18125226
maharashtra,2022,4,Nandurbar,310094,17119982
maharashtra,2022,4,Chandrapur,662924,36567710
maharashtra,2022,4,Kolhapur,1571012,86481902
maharashtra,2022,4,Solapur,1811044,146728122
maharashtra,2022,4,Mumbai,2178155,63083465
maharashtra,2022,4,Sindhudurg,238677,6295157
maharashtra,2022,4,Dhule,603068,34986063
maharashtra,2022,4,Wardha,425327,26485214
maharashtra,2022,4,Parbhani,522880,32441607
maharashtra,2022,4,Mumbai Suburban,5831539,155449376
maharashtra,2022,4,Hingoli,287777,17611932
maharashtra,2022,4,Ratnagiri,421696,11927717
maharashtra,2022,4,Nanded,952368,64607385
maharashtra,2022,4,Osmanabad,555058,47593507
maharashtra,2022,4,Nagpur,2655029,151837643
maharashtra,2022,4,Buldhana,814274,57822754
maharashtra,2022,4,Nashik,3086721,185459628
maharashtra,2022,4,Akola,551450,37011584
maharashtra,2022,4,Yavatmal,636910,41634405
maharashtra,2022,4,Aurangabad,2201353,146821264
maharashtra,2022,4,Amravati,1009815,59560804
maharashtra,2022,4,Washim,309651,21117499
maharashtra,2022,4,Sangli,1065081,70382653
maharashtra,2022,4,Gadchiroli,216959,11342922
maharashtra,2022,4,Raigad,1791713,73942725
maharashtra,2022,4,Palghar,1870957,68958750
maharashtra,2022,4,Jalna,638204,44298600
maharashtra,2022,4,Gondia,343702,19624448
maharashtra,2022,4,Ahmednagar,2027819,148431661
maharashtra,2022,4,Pune,9622338,614868245
maharashtra,2022,4,Beed,832340,60213520
maharashtra,2022,4,Satara,1261863,78647815
maharashtra,2019,1,Jalgaon,383547,0
maharashtra,2019,1,Latur,250662,0
maharashtra,2019,1,Thane,1834051,0
maharashtra,2019,1,Bhandara,103514,0
maharashtra,2019,1,Nandurbar,77352,0
maharashtra,2019,1,Chandrapur,178696,0
maharashtra,2019,1,Kolhapur,454858,0
maharashtra,2019,1,Solapur,505662,0
maharashtra,2019,1,Mumbai,670094,0
maharashtra,2019,1,Sindhudurg,58911,0
maharashtra,2019,1,Dhule,166252,0
maharashtra,2019,1,Wardha,120193,0
maharashtra,2019,1,Parbhani,138597,0
maharashtra,2019,1,Mumbai Suburban,1901210,0
maharashtra,2019,1,Hingoli,72615,0
maharashtra,2019,1,Ratnagiri,103057,0
maharashtra,2019,1,Nanded,252342,0
maharashtra,2019,1,Osmanabad,145109,0
maharashtra,2019,1,Nagpur,765612,0
maharashtra,2019,1,Buldhana,218739,0
maharashtra,2019,1,Nashik,853648,0
maharashtra,2019,1,Akola,144784,0
maharashtra,2019,1,Yavatmal,155775,0
maharashtra,2019,1,Aurangabad,644687,0
maharashtra,2019,1,Amravati,260174,0
maharashtra,2019,1,Washim,78091,0
maharashtra,2019,1,Sangli,291314,0
maharashtra,2019,1,Gadchiroli,57518,0
maharashtra,2019,1,Raigad,509108,0
maharashtra,2019,1,Palghar,521918,0
maharashtra,2019,1,Jalna,156361,0
maharashtra,2019,1,Gondia,98644,0
maharashtra,2019,1,Ahmednagar,532651,0
maharashtra,2019,1,Pune,3038402,0
maharashtra,2019,1,Beed,207350,0
maharashtra,2019,1,Satara,332953,0
maharashtra,2019,2,Jalgaon,433653,2134771
maharashtra,2019,2,Latur,284135,1523453
maharashtra,2019,2,Thane,2118406,11296340
maharashtra,2019,2,Bhandara,118943,625433
maharashtra,2019,2,Nandurbar,89105,421478
maharashtra,2019,2,Chandrapur,204382,908090
maharashtra,2019,2,Kolhapur,526335,2248114
maharashtra,2019,2,Solapur,581443,3248371
maharashtra,2019,2,Mumbai,785480,4012074
maharashtra,2019,2,Sindhudurg,70229,262505
maharashtra,2019,2,Dhule,188514,926918
maharashtra,2019,2,Wardha,137995,714597
maharashtra,2019,2,Parbhani,156183,760632
maharashtra,2019,2,Mumbai Suburban,2151657,11278764
maharashtra,2019,2,Hingoli,82935,410145
maharashtra,2019,2,Ratnagiri,122555,450997
maharashtra,2019,2,Nanded,286168,1442512
maharashtra,2019,2,Osmanabad,168641,975496
maharashtra,2019,2,Nagpur,887042,5659280
maharashtra,2019,2,Buldhana,248759,1304782
maharashtra,2019,2,Nashik,995687,6368818
maharashtra,2019,2,Akola,165680,739009
maharashtra,2019,2,Yavatmal,179544,820660
maharashtra,2019,2,Aurangabad,736863,5216788
maharashtra,2019,2,Amravati,308694,1874961
maharashtra,2019,2,Washim,89639,429527
maharashtra,2019,2,Sangli,337602,1425757
maharashtra,2019,2,Gadchiroli,66341,347451
maharashtra,2019,2,Raigad,594675,3007157
maharashtra,2019,2,Palghar,608184,3056750
maharashtra,2019,2,Jalna,180668,968650
maharashtra,2019,2,Gondia,111756,560345
maharashtra,2019,2,Ahmednagar,614812,3200373
maharashtra,2019,2,Pune,3514081,28350305
maharashtra,2019,2,Beed,239775,1204613
maharashtra,2019,2,Satara,390414,1791789
maharashtra,2019,3,Jalgaon,484320,7521590
maharashtra,2019,3,Latur,317568,5434923
maharashtra,2019,3,Thane,2396815,42873101
maharashtra,2019,3,Bhandara,133936,2083768
maharashtra,2019,3,Nandurbar,100724,1474214
maharashtra,2019,3,Chandrapur,230287,3166372
maharashtra,2019,3,Kolhapur,596174,8193309
maharashtra,2019,3,Solapur,656265,12732297
maharashtra,2019,3,Mumbai,889541,14809787
maharashtra,2019,3,Sindhudurg,80642,932423
maharashtra,2019,3,Dhule,210268,3282875
maharashtra,2019,3,Wardha,155318,2487741
maharashtra,2019,3,Parbhani,176060,2887387
maharashtra,2019,3,Mumbai Suburban,2407754,42728498
maharashtra,2019,3,Hingoli,92993,1485748
maharashtra,2019,3,Ratnagiri,141611,1636070
maharashtra,2019,3,Nanded,320624,5340619
maharashtra,2019,3,Osmanabad,190762,3523752
maharashtra,2019,3,Nagpur,1015333,22477622
maharashtra,2019,3,Buldhana,277803,4679657
maharashtra,2019,3,Nashik,1155897,27497445
maharashtra,2019,3,Akola,188557,2665636
maharashtra,2019,3,Yavatmal,204051,2886890
maharashtra,2019,3,Aurangabad,841802,22471070
maharashtra,2019,3,Amravati,356494,7545087
maharashtra,2019,3,Washim,101077,1522700
maharashtra,2019,3,Sangli,381166,5136941
maharashtra,2019,3,Gadchiroli,74415,1177160
maharashtra,2019,3,Raigad,679155,11541821
maharashtra,2019,3,Palghar,691229,11702552
maharashtra,2019,3,Jalna,208117,3908155
maharashtra,2019,3,Gondia,124708,1913026
maharashtra,2019,3,Ahmednagar,705492,12684741
maharashtra,2019,3,Pune,4004991,126338358
maharashtra,2019,3,Beed,272488,4445026
maharashtra,2019,3,Satara,448644,6810052
maharashtra,2019,4,Jalgaon,544543,10489465
maharashtra,2019,4,Latur,356834,7291996
maharashtra,2019,4,Thane,2638051,49544905
maharashtra,2019,4,Bhandara,149568,2623603
maharashtra,2019,4,Nandurbar,114409,1959032
maharashtra,2019,4,Chandrapur,259318,4145599
maharashtra,2019,4,Kolhapur,667401,10745321
maharashtra,2019,4,Solapur,736907,16277113
maharashtra,2019,4,Mumbai,973018,17093268
maharashtra,2019,4,Sindhudurg,91544,1136927
maharashtra,2019,4,Dhule,236666,4572478
maharashtra,2019,4,Wardha,173768,3114432
maharashtra,2019,4,Parbhani,199870,3855049
maharashtra,2019,4,Mumbai Suburban,2630360,47901433
maharashtra,2019,4,Hingoli,105533,1945712
maharashtra,2019,4,Ratnagiri,161019,1982045
maharashtra,2019,4,Nanded,365279,7255734
maharashtra,2019,4,Osmanabad,216991,4775401
maharashtra,2019,4,Nagpur,1134480,27203048
maharashtra,2019,4,Buldhana,314734,6456257
maharashtra,2019,4,Nashik,1304611,35520766
maharashtra,2019,4,Akola,213840,3628010
maharashtra,2019,4,Yavatmal,232610,3864845
maharashtra,2019,4,Aurangabad,947081,28810624
maharashtra,2019,4,Amravati,403858,9688198
maharashtra,2019,4,Washim,114788,2011846
maharashtra,2019,4,Sangli,430878,7031892
maharashtra,2019,4,Gadchiroli,83722,1577267
maharashtra,2019,4,Raigad,754910,14090489
maharashtra,2019,4,Palghar,767925,13717318
maharashtra,2019,4,Jalna,240006,5304410
maharashtra,2019,4,Gondia,139401,2437637
maharashtra,2019,4,Ahmednagar,805271,17436148
maharashtra,2019,4,Pune,4416899,152980118
maharashtra,2019,4,Beed,310864,5886917
maharashtra,2019,4,Satara,508340,9298809
maharashtra,2021,1,Jalgaon,880235,24564263
maharashtra,2021,1,Latur,582713,19927797
maharashtra,2021,1,Thane,4014464,95853664
